id,address,at_street,description,latitude,longitude,municipality,name,on_street
"5614",,"Hawthorn Street",,"42.390263","-71.035553","Chelsea","Park St @ Hawthorne St","Park Street"
"83032",,"Christina Street",,"42.30766","-71.216067","Newton","Needham St @ Oak St","Needham Street"
"6463",,"Sycamore Street",,"42.284441","-71.125001","Boston","Cummins Hwy @ Sycamore St","Cummins Highway"
"2349",,"Lake Street",,"42.403357","-71.159784","Belmont","Cross St @ Gilmore Rd","Cross Street"
"6694",,"Myrtle Street",,"42.468821","-70.976727","Lynn","Holyoke St @ Myrtle St","Holyoke Street"
"1743",,"Walnut Avenue",,"42.313537","-71.095103","Boston","Columbus Ave @ Walnut Ave","Columbus Avenue"
"9102",,"Main Street",,"42.435433","-71.132192","Medford","713 Winthrop St opp Robinson Rd","Winthrop Street"
"47526",,"Kennedy Drive",,"42.464553","-71.021131","Saugus","Main St opp Kennedy Dr","Main Street"
"3683",,"Water Street",,"42.212688","-70.92488","Weymouth","Pleasant St @ Water St","Pleasant Street"
"86938",,"Andersen Terrace",,"42.376224","-71.248001","Waltham","Main St @ Wellington St","Main Street"
"49834",,"Montvale Road",,"42.487925","-71.130188","Woburn","23 Pine St opp Montvale Rd","Pine Street"
"36845",,"Myrtle Street",,"42.213641","-70.924113","Weymouth","Water St opp Myrtle St","Water Street"
"55632",,,,"42.398945","-71.070054","Everett","Gateway Center @ Target",
"629",,"Schubert Street",,"42.275951","-71.139621","Boston","Washington St opp Schubert St","Washington Street"
"41032",,"Liberty Street",,"42.234737","-71.011882","Quincy","Centre St @ Liberty St","Centre Street"
"node-337-entrance",,,"Davis - Top of Escalator 337",,,"Somerville","Davis",
"8329",,"West Milton Place",,"42.239681","-71.14037","Boston","49 W Milton St opp W Milton Pl","West Milton Street"
"5210",,"Saville Street",,"42.279556","-71.146643","Boston","Park St @ Woodard Rd","Park Street"
"node-jfk-sydfarepaid",,,"JFK/UMass - Paid side of exit-only gates",,,"Boston","JFK/UMass",
"5736",,"Central Square",,"42.37409","-71.039143","Boston","Meridian St @ Liverpool St","Meridian Street"
"525",,"Wellington Hill Street",,"42.28537","-71.093181","Boston","Morton St @ Greendale Rd","Morton Street"
"156",,"F Street",,"42.336634","-71.04761","Boston","W Broadway @ F St","West Broadway"
"5768",,"Oxford Park",,"42.416594","-71.005719","Revere","Revere St @ Lee St","Revere Street"
"4570",,"Bartholomew Street",,"42.512898","-70.980737","Peabody","Lynnfield St @ Bartholomew St","Lynnfield Street"
"node-jfk-bracolfarepaid",,,"JFK/UMass - Paid side of exit-only gates",,,"Boston","JFK/UMass",
"111660",,"Sherman Street",,"42.158794","-71.144918","Canton","Washington St - Canton Ctr Sta to Pequit St (FLAG)","Washington Street"
"4750",,"Green Street",,"42.463809","-70.936626","Lynn","Broad St opp Green St","Broad Street"
"3850",,"Parsons Street",,"42.236417","-71.004919","Quincy","Independence Ave @ Lawry St","Independence Avenue"
"1488",,"Adams Street",,"42.327844","-71.077494","Boston","Dudley St @ Adams St","Dudley Street"
"5629",,"Clyde Street",,"42.406284","-71.029419","Chelsea","Garfield Ave @ Clyde St","Garfield Avenue"
"70147",,,"Boston University East - Green Line - (B) Boston College","42.349811","-71.104657","Boston","Boston University East",
"1247",,"West Dedham Street",,"42.34291","-71.07369","Boston","Tremont St @ Dartmouth St","Tremont Street"
"node-armnl-ebstairs-platform",,,"Arlington - Bottom of eastbound stairs",,,"Boston","Arlington",
"node-bbsta-e57stairs-lobby",,,"Back Bay - Top of Tracks 5-7 east stairs",,,"Boston","Back Bay",
"5260",,"Park Terrace",,"42.282011","-71.150507","Boston","Park St @ Gilmore Terr","Park Street"
"7470",,,,"42.4593","-71.005269","Saugus","Opp 153 Winter St","Winter Street"
"5832",,"Adams Street",,"42.416671","-71.016946","Revere","Cooledge St @ Adams St","Cooledge Street"
"2943",,,,"42.423802","-71.20816","Lexington","48 Pleasant St","Pleasant Street"
"70004",,,"Stony Brook - Orange Line - Forest Hills","42.317062","-71.104248","Boston","Stony Brook",
"15979",,"Fellsway East",,"42.456117","-71.083105","Stoneham","Wyoming Ave @ Fellsway E","Wyoming Avenue"
"49917",,"Common Street",,"42.479098","-71.151629","Woburn","Montvale Ave @ Main St","Montvale Avenue"
"3589",,,,"42.244787","-70.884655","Hingham","North St @ Otis St","North Street"
"620",,"Birchwood Street",,"42.259247","-71.159317","Boston","Washington St @ Birchwood St","Washington Street"
"11228",,,,"42.337782","-71.083038","Boston","Tremont St @ Lenox St","Tremont Street"
"6324",,"Governors Avenue",,"42.418677","-71.111883","Medford","High St opp Governors Ave","High Street"
"4328",,"White Street",,"42.255038","-71.029611","Quincy","Adams St opp White St","Adams Street"
"3858",,"School Street West",,"42.222953","-71.004773","Braintree","Washington St opp School St","Washington Street"
"5212",,"Gilmore Terrace",,"42.282123","-71.150495","Boston","230 Park St opp Gilmore Terr","Park Street"
"6259",,"Geneva Avenue",,"42.425729","-71.020199","Revere","Malden St @ Stevens St","Malden Street"
"1753",,"Bromley Street",,"42.325262","-71.099639","Boston","34 Heath St opp Bromley St","Heath Street"
"node-881-platform",,,"Sullivan Square - Bottom of Elevator 881",,,"Boston","Sullivan Square",
"node-harsq-lowupstair-upper",,,"Harvard - Top of stairs between Upper Busway and Lower Busway",,,"Cambridge","Harvard",
"7849",,"Ripley Street",,"42.372729","-71.227054","Waltham","River St @ Ripley St","River Street"
"6126",,"Vinnin Street",,"42.485375","-70.902456","Salem","Loring Ave @ Vinnin St","Loring Avenue"
"2369",,"Harvard Avenue",,"42.419783","-71.134657","Medford","Boston Ave @ Harvard Ave","Boston Avenue"
"70168",,,"Newton Highlands - Green Line - Park Street & North","42.321687","-71.206063","Newton","Newton Highlands",
"1606",,"Clark Lane",,"42.387995","-71.240192","Waltham","Bacon St @ Clark Ln","Bacon Street"
"15058",,,,"42.451719","-71.089594","Stoneham","Woodland Rd",
"5874",,"Moore Street",,"42.382611","-71.018257","Boston","Bennington St @ Moore St","Bennington Street"
"4688",,,,"42.552074","-70.924748","Danvers","Opp 62 Water St","Water Street"
"node-mlmnl-fareunpaid",,,"Malden Center - Unpaid side of fare gates",,,"Malden","Malden Center",
"9264",,"Drury Lane",,"42.519246","-71.070432","Wakefield","Lowell St @ Drury Ln","Lowell Street"
"8544",,"Carlson Avenue",,"42.299063","-71.186789","Newton","Dedham St @ Carlson Ave","Dedham Street"
"4749",,"Nahant Street",,"42.463446","-70.938686","Lynn","Broad St @ Nahant St","Broad Street"
"6730",,"Birchwood Avenue",,"42.481363","-71.008036","Saugus","Walnut St @ Birchwood Ave","Walnut Street"
"5929",,"Essex Street",,"42.456211","-71.064482","Melrose","Upham St @ Main St","Upham Street"
"5408",,"Baldwin Avenue",,"42.409048","-71.062239","Everett","Main St @ Baldwin Ave","Main Street"
"node-brntn-crstairs-bottom",,,"Braintree - Bottom of Commuter Rail platform stairs",,,"Braintree","Braintree",
"2846",,"Saint Martin Street",,"42.381948","-71.068789","Boston","Bunker Hill St @ Auburn St","Bunker Hill Street"
"4278",,"Warren Street",,"42.1656","-71.043162","Randolph","N Main St opp Warren St","North Main Street"
"node-801-lobby",,,"Oak Grove - Top of Orange Line elevator",,,"Malden","Oak Grove",
"8155",,"Station Avenue",,"42.321932","-71.206304","Newton","Walnut St @ Lincoln St","Walnut Street"
"12648",,"Allen Street",,"42.412312","-71.145561","Arlington","Broadway @ Allen St","Broadway"
"7406",,"Franklin Street",,"42.441567","-71.0148","Revere","Salem St @ Franklin St","Salem Street"
"6398",,"Milton Avenue",,"42.250886","-71.111651","Boston","Summit St @ Milton Ave","Summit Street"
"place-WR-0120","35 Lincoln St, Reading, MA 01867",,,"42.52221","-71.108294","Reading","Reading",
"70094",,,"Ashmont - Red Line - Alewife","42.284258","-71.063524","Boston","Ashmont",
"1167",,"Dimock Street",,"42.318899","-71.095139","Boston","Washington St opp Dimock St","Washington Street"
"2838",,"Walker Street",,"42.378342","-71.067914","Boston","Main St @ Walker St","Main Street"
"5951",,"Mount Pleasant Avenue",,"42.441597","-71.049242","Malden","Lebanon St @ Swains Pond Ave","Lebanon Street"
"7476",,"Newhall Avenue",,"42.464586","-71.014678","Saugus","59 Main St","Main Street"
"2662",,"Putnam Avenue",,"42.386151","-71.096633","Somerville","75 Highland Ave opp Putnam St","Highland Avenue"
"7710",,"Burnham Street",,"42.383857","-71.189437","Belmont","Lexington St @ Burnham St","Lexington Street"
"46170",,"City Hall Avenue",,"42.393789","-71.032399","Chelsea","Broadway @ City Hall Ave","Broadway"
"6181",,"Dodge Street Court",,"42.519536","-70.894172","Salem","New Derby St @ Klopp Alley","New Derby Street"
"place-fldcr","50 Freeman St, Dorchester, MA 02122",,,"42.300093","-71.061667","Boston","Fields Corner",
"node-cntsq-essexstair-platform",,,"Central - Bottom of stairs for Essex St",,,"Cambridge","Central",
"4701",,"Broad Street",,"42.45927","-70.947914","Lynn","Lynnway @ Pleasant St","Lynnway"
"Beverly",,,"Beverly - Commuter Rail","42.547276","-70.885432","Beverly","Beverly",
"45833",,"Adams Street",,"42.417393","-71.016451","Revere","219 Cushman Ave","Cushman Avenue"
"9073",,"Warren Street",,"42.469465","-71.073595","Melrose","Franklin St @ Warren St","Franklin Street"
"6807",,"Parkland Avenue",,"42.477786","-70.97187","Lynn","Linwood St @ Parkland Ave","Linwood Street"
"node-sstat-reservestair-lobby",,,"South Station - Bottom of stairs for Atlantic Avenue, Summer Street",,,"Boston","South Station",
"node-419-middle",,,"South Station - Bottom of Escalator 419",,,"Boston","South Station",
"1926",,"Jersey Street",,"42.342769","-71.097113","Boston","Queensberry St @ Jersey St","Queensberry Street"
"268",,"O Street",,"42.331782","-71.029045","Boston","Columbia Rd @ O St","Columbia Road"
"node-hymnl-wbstairs-lobby",,,"Hynes Convention Center - Top of stairs for Kenmore & West",,,"Boston","Hynes Convention Center",
"5284",,"Almont Street",,"42.421821","-71.095905","Medford","Salem St @ Almont St","Salem Street"
"5259",,"Allenwood Street",,"42.283613","-71.149404","Boston","101 Anawan Ave opp Allenwood St","Anawan Avenue"
"70237",,,"Cleveland Circle - Green Line - Exit Only","42.336216","-71.149201","Boston","Cleveland Circle",
"node-jfk-crramp-cr",,,"JFK/UMass - Top of ramp between busway, Commuter Rail, Old Colony Avenue and Red Line","42.321012","-71.052144","Boston","JFK/UMass",
"1283",,"Harvard Street",,"42.332915","-71.118878","Brookline","Washington St @ Harvard St","Washington Street"
"4886",,"Michigan Avenue",,"42.467404","-70.924804","Lynn","Ocean St @ Michigan Ave","Ocean Street"
"2617",,"Loring Street",,"42.382689","-71.104054","Somerville","Somerville Ave @ Loring St","Somerville Avenue"
"node-astao-revplatstair-platform",,,"Assembly - Bottom of platform stairs for Revolution Drive",,,"Somerville","Assembly",
"24940",,"Corwin Street",,"42.516706","-70.959085","Peabody","149 Lynnfield St","Lynnfield Street"
"8603",,"Prospect Hill Road",,"42.435484","-71.237385","Lexington","Marrett Rd @ Prospect Hill Rd","Marrett Road"
"2916",,"Devon Street",,"42.307465","-71.076246","Boston","Columbia Rd @ Devon St","Columbia Road"
"5813",,"Summer Street",,"42.393545","-70.98499","Revere","Crescent Ave @ Summer St","Crescent Avenue"
"3616",,"Standish Street",,"42.243008","-70.950785","Weymouth","Bridge St @ Newton St","Bridge Street"
"7386",,"Hamilton Street",,"42.460465","-70.98878","Lynn","Boston St @ Hamilton St","Boston Street"
"4403",,"Canton Avenue",,"42.259897","-71.074437","Milton","Brook Rd @ Canton Ave","Brook Road"
"970",,"Warren Street",,"42.350124","-71.147347","Boston","Cambridge St @ Sparhawk St","Cambridge Street"
"1331",,"Wyoming Street",,"42.315716","-71.08735","Boston","Humboldt Ave @ Wyoming St","Humboldt Avenue"
"30239",,"A Street",,"42.350324","-71.048513","Boston","Congress St @ A St","Congress Street"
"18",,"West Seventh Street",,"42.333589","-71.049528","Boston","180 Dorchester St opp W 7th St","Dorchester Street"
"6519",,,,"42.253848","-71.138901","Boston","Turtle Pond Pkwy @ Alwin St","Turtle Pond Parkway"
"1175",,"Saint James Street",,"42.327276","-71.087149","Boston","Washington St @ St James St","Washington Street"
"2062",,"French Terrace",,"42.37377","-71.152276","Watertown","Mt Auburn St @ Ralph Piteri Terr","Mount Auburn Street"
"4869",,,,"42.482638","-70.898059","Swampscott","Opp 212 Salem St","Salem Street"
"440",,"Corbet Street",,"42.283529","-71.083184","Boston","Norfolk St opp Nelson St","Norfolk Street"
"7620",,"River Street",,"42.3516","-71.230741","Newton","37 Elm St","Elm Street"
"1116",,"Ramp - Western Ave To Soldiers Field Rd Eastbound",,"42.36064","-71.118544","Boston","Cambridge St @ Mass Pike Exit","Cambridge Street"
"4571",,,,"42.516131","-70.974301","Peabody","Opp 259 Lynnfield St","Lynnfield Street"
"4290",,"Francis Drive",,"42.183624","-71.053703","Randolph","N Main St @ Francis Dr","North Main Street"
"9106",,"Marshall Road",,"42.443201","-71.134855","Winchester","Main St @ Marshall Rd","Main Street"
"7844",,"Robbins Street",,"42.365177","-71.243624","Waltham","Crescent St @ Robbins St","Crescent Street"
"North Station-02",,,"North Station - Commuter Rail - Track 2","42.366493","-71.062829","Boston","North Station",
"4258",,"South Street",,"42.161855","-71.040036","Randolph","Union St @ Howard St","Union Street"
"node-398-rl",,,"South Station - Bottom of Escalator 398",,,"Boston","South Station",
"7598",,,,"42.459323","-71.002971","Saugus","Winter St @ Kenwood Ave","Winter Street"
"5946",,"Hopkins Street",,"42.444137","-71.056046","Melrose","Lebanon St opp Hopkins St","Lebanon Street"
"3829",,"Main Street",,"42.24423","-70.986736","Quincy","South St opp Main St","South Street"
"1427",,"Camelia Avenue",,"42.374312","-71.105017","Cambridge","Cambridge St @ Camelia Ave","Cambridge Street"
"3318",,"Roanoke Street",,"42.258355","-70.973252","Quincy","Palmer St @ Roanoke St","Palmer Street"
"28742",,"Foley Street",,"42.392847","-71.080416","Somerville","Grand Union Blvd @ Foley St","Grand Union Boulevard"
"17391",,"Maple Street",,"42.306637","-71.087686","Boston","Seaver St opp Maple St","Seaver Street"
"9300",,"Elliott Street",,"42.520867","-71.100049","Reading","Washington St @ Eliot St","Washington Street"
"4069",,"Dyer Avenue",,"42.176619","-71.033384","Randolph","455 North St opp Dyer Ave","North Street"
"24481",,"Prospect Street",,"42.369191","-71.100863","Cambridge","Broadway @ Prospect St","Broadway"
"4155",,"Reed Street",,"42.242901","-71.069525","Milton","Randolph Ave @ Reed St","Randolph Avenue"
"355",,"Columbia Road",,"42.320615","-71.056709","Boston","Dorchester Ave @ Columbia Rd","Dorchester Avenue"
"847",,"Virgil Road",,"42.283852","-71.161535","Boston","Lagrange St opp Virgil St","La Grange Street"
"node-coecl-churchstair-platform",,,"Copley - Bottom of Old South Church stairs",,,"Boston","Copley",
"337",,"Northam Park",,"42.288","-71.0636","Boston","Dorchester Ave @ Msgr Lydon Way","Dorchester Avenue"
"296",,"Columbia Road",,"42.332657","-71.027166","Boston","P St @ Columbia Rd","P Street"
"640",,"Archdale Road",,"42.292634","-71.12139","Boston","Washington St @ Archdale Rd","Washington Street"
"1545",,"Lee Street Extension",,"42.326254","-71.142702","Brookline","Boylston St @ Heath St","Boylston Street"
"31365",,,,"42.326625","-71.111437","Boston","S Huntington Ave opp VA Hospital","South Huntington Avenue"
"7918",,"Hibbert Street",,"42.425401","-71.192393","Lexington","Massachusetts Ave @ Hibbert St - Arlington Line","Massachusetts Avenue"
"3326",,"Cottage Avenue",,"42.248742","-71.002111","Quincy","1445 Hancock St","Hancock Street"
"3895",,"Noonans Lane",,"42.160496","-71.006297","Holbrook","N Franklin St @ Noonans Lane","North Franklin Street"
"7390",,,,"42.454744","-70.990568","Saugus","Lincoln Ave @ Chestnut St","Lincoln Avenue"
"8189",,"Watertown Street",,"42.355674","-71.209014","Newton","Walnut St @ Watertown St","Walnut Street"
"937",,"Carlton Street",,"42.350075","-71.108712","Boston","Commonwealth Ave @ Carlton St","Commonwealth Avenue"
"7804",,"Watertown Street",,"42.361008","-71.200117","Newton","Chapel St @ Watertown St","Chapel Street"
"109834",,"Hermon Street",,"42.381999","-70.986122","Winthrop","Main St @ Douglas St","Main Street"
"5316",,"George Street",,"42.411952","-71.110529","Medford","Main St opp George St","Main Street"
"11689",,"Lexington Street",,"42.485919","-71.211728","Burlington","Burlington Mall Rd opp NE Executive Pk","Burlington Mall Road"
"514",,"Coolidge Road",,"42.281176","-71.070857","Boston","Washington St @ Coolidge Rd","Washington Street"
"4058",,"Union Street",,"42.163067","-71.041089","Randolph","North St @ N Main St","North Street"
"111796",,"Wildwood Drive",,"42.165614","-71.142813","Canton","Washington St from Chapman St to Lewis St (FLAG)","Washington Street"
"2453",,"Buckingham Street",,"42.375861","-71.103295","Somerville","45 Beacon St","Beacon Street"
"6836",,"Trinity Avenue",,"42.469101","-70.935401","Lynn","Fayette St @ Trinity Ave","Fayette Street"
"9225",,"Lynde Street",,"42.451734","-71.067239","Melrose","Main St @ E Wyoming Ave","Main Street"
"Reading-S",,,"Reading - Commuter Rail Shuttle","42.52148","-71.10744","Reading","Reading",
"4223",,"Selwyn Road",,"42.147919","-71.043244","Randolph","S Main St @ Selwyn Rd","South Main Street"
"75791",,"Waverley Street",,"42.38166","-71.201237","Waltham","Warren St @ Webster Rd","Warren Street"
